row ID,row m/z,row retention time,170510_PMA_LP_EP_EPO120BLANK1.mzXML Peak area,170510_PMA_LP_EP_EPO120EBSU.mzXML Peak area,170510_PMA_LP_EP_EPO120EPL.mzXML Peak area,170803_LP_EP_EPO120AGAR_pos.mzXML Peak area,
1331,841.5551452703858,17.532666666666664,0,3.0229625206875127E7,5618.709550781576,0,
516,251.1256052654902,5.11205,9605847.132749986,14833.546494629136,0,77300.78060424802,
3986,409.1605529785156,8.557516666666666,0,1807402.8488124942,2.182585344612471E7,0,
4294,358.0744323730469,13.09225,0,0,1.3231119562562454E7,0,
1435,564.3598136911202,6.6148375,95905.77893798758,1.854115516943735E7,1.5966718842996964E8,5220380.119374933,
2149,448.3395385774994,21.4735,0,2.0141257158437394E7,8348.71418945361,0,
214,930.2322591145834,32.443000000000005,3.357238222687455E7,45571.708041991355,16889.78816895105,0,
215,327.0785255432129,18.300749999999997,2.3587532265000194E7,3.0371177241875045E7,1.4001001094999695E7,3.9298079602499425E7,
3172,751.4716186523438,13.499516666666667,0,2970815.733187537,0,0,
3479,239.16419474283853,14.871966666666667,164706.41153515512,3120881.988562497,37379.619727050354,0,
2660,642.4867858886719,33.59216666666667,0,6711138.186874966,676008.717578108,0,
1332,432.28031921503066,5.533049999999999,15467.016939697238,2.8812858923624963E7,8.725925064426227E8,1.3456718336562494E7,
2150,449.3067932128906,27.69,0,9007685.568749813,0,0,
3783,277.10706329345703,9.245091666666667,0,322517.2715029336,4.352767375706266E7,0,
5420,419.3158760070801,29.490375,4671359.430000111,1554558.8042187262,5756321.694999957,309147.9519531296,
1028,379.3027648925781,29.084249999999997,0,2.002020014500038E8,59610.14517089976,0,
1232,651.2774353027344,14.54655,0,4.5832063000438124E7,0,0,
3987,347.11241149902344,9.356933333333334,0,987095.7806874977,2.0910199889562372E7,0,
4295,359.1485951751963,9.675838888888888,5798.9597041016095,15558.48928491236,1.2788207717812518E7,0,
2151,314.1711730957031,4.43265,0,7493444.855375017,0,0,
3784,346.12632751464844,12.149266666666668,0,0,3.989008425300042E7,0,
216,1004.2459716796875,33.8355,4.106638692124963E7,0,0,0,
217,304.89163970947266,41.341166666666666,7.062587882875139E7,7.384575356624985E7,8.112264747500002E7,8.171192841999823E7,
1436,1136.8789672851562,35.72475,0,4.822284842187531E7,5060004.144687602,0,
2969,460.35711669921875,27.43125,0,4276886.537500011,8.90143787178117E7,0,
3988,370.2076110839844,6.599633333333333,0,0,1.8181364971937653E7,0,
3174,640.4471435546875,27.25508333333333,0,3221772.26375005,90002.08162109391,0,
5421,128.10713958740234,5.2735,51649.381773435685,44027.53630663961,3208233.3312500482,30773.16278906211,
5930,246.13355509440103,7.019255555555556,25712.11704492294,24091.54461914085,2504806.270437486,0,
2662,264.1958414716085,10.546305555555556,12282.352038085319,4378599.386687415,0,1.4146590431187456E7,
1233,577.412620546608,26.234458333333336,287248.85083006555,6.322401917999978E7,9219770.943750018,121851.32094238751,
1334,471.23868560791016,19.801583333333333,0,4.50590101243746E7,2062711.875898457,0,
1437,840.5809936523438,21.059666666666665,0,3.972847676000015E7,0,0,
1029,533.385508219401,26.039055555555553,835114.0167089838,2.848024883499974E8,9.714688956500128E7,0,
518,319.22455851264954,22.379833333333334,2.548064928562487E7,0,14533.024374999455,78134.60416992311,
2152,317.20934677171704,19.85204166666667,726737.824199227,1.089374039249983E7,123688.25500976779,5805583.299999957,
5931,626.4841613769531,26.599916666666665,117334.1556543064,0,3534773.8231249773,0,
3989,333.1331558227539,11.673525,0,180317.99363916475,2.327363089209388E7,0,
4296,539.1185302734375,8.857266666666668,0,0,1.159265875675012E7,0,
3785,407.18128204345703,8.414041666666666,0,789917.5152421839,4.066408792462517E7,0,
3481,497.358154296875,20.81838888888889,7852.041459961393,2128329.231250114,168832.6358593456,0,
2970,348.2909240722656,20.069666666666663,0,4314981.585625063,1090826.335312423,0,
1335,189.12357711791992,1.1357833333333334,0,1.3773901940374926E7,30153.79748046921,0,
1234,611.2866058349609,18.269416666666665,0,1.1115975606249975E8,54990.93330565952,0,
3175,438.37963485717773,31.12291666666666,4477390.15312496,5249852.441250037,2660198.7781250817,885331.4243749772,
218,388.25424575805664,5.30425,3.434417284931249E7,468576.1783925785,3055875.919484366,823561.3549023409,
219,540.4478607177734,24.79695833333333,5.414319024500038E7,4.500501614749954E7,9.129049200625011E7,5134896.070625123,
3786,276.1960144042969,14.267383333333333,0,0,3.822903699306252E7,0,
1439,649.2620849609375,15.680283333333334,0,3.1268333405250162E7,0,0,
1030,211.1441030504942,5.9296750000000005,57783.69930957098,1.6335438635143745E8,3.350026070001878E8,1753165.9579389472,
2971,241.10741424560547,6.218758333333334,0,2940653.51237503,111275.69308984496,0,
4297,277.10684967041016,9.035883333333334,0,120597.37112402264,1.2943496553749936E7,0,
3990,416.16976165771484,10.359833333333333,0,3534.904570312364,2.2385106076781265E7,0,
519,256.30001831111906,19.335666666666665,7340374.013749905,22421.18466308676,7940.997824706932,249023.08281249562,
5422,393.31727600316367,38.083444444444446,60049.203427742,3959583.81453119,1.669924503187513E7,0,
2153,295.22704696655273,16.581575,1948600.4420937188,1.0278901047687389E7,101403.32620703582,237266.07817383972,
3176,408.3262939453125,15.41105,0,3116735.3803749797,0,0,
1235,611.291076667862,18.45375,0,6.922312858250007E7,4964.944370117203,0,
5932,222.1124973297119,12.5755,55166.51139062566,57157.62461328304,2993313.3439374883,62849.61530078022,
1440,226.18042373657227,25.506208333333333,852170.9890039185,2.8825809909374908E7,1.8226453146062395E8,8.71143758224999E7,
2972,244.11798095703125,4.6266,0,3803236.3936874834,0,0,
4298,324.0897521972656,13.8324,0,0,1.232243189156241E7,0,
5933,638.2230224609375,13.035633333333333,0,0,2451316.911562536,0,
1031,235.16552225748697,0.7915777777777778,0,1.8414382124787483E8,91191.72880859431,4.6119969569749944E7,
3483,661.322998046875,14.5001,0,2065761.08324989,0,0,
2664,346.27248128255206,21.16438888888889,0,5599358.91624996,1739631.0620312085,1177734.6367968526,
220,540.4475250244141,24.652333333333335,3.772349753374983E7,3.0435132554999758E7,5.106793413000035E7,948967.3170898787,
2154,833.4788208007812,21.059666666666665,0,1.643819363000001E7,0,0,
3787,308.1125183105469,8.298266666666667,0,959779.2636132822,5.3027260940249704E7,0,
1441,388.2539711007309,5.1074,48985.34312744089,2.666767216056251E7,1.19145215353693E9,1.4562520846937511E7,
1337,629.2954864501953,14.066241666666667,11481.754112304186,3.423153719587523E7,0,0,
4299,267.1337585449219,8.52575,0,0,1.0929512536000026E7,0,
3177,277.21644592285156,17.870041666666665,1101464.6167187735,3762648.6225000205,121794.15305664792,3285890.8787502106,
5424,461.1922149658203,11.505958333333334,0,142408.07745679087,1.144454227153122E7,0,
1236,554.4626668391419,24.703444444444443,0,1.4463188585375014E8,193959.0689013648,12591.861513670237,
3991,457.3480567969322,25.261791666666667,596044.8560547117,950598.5846093795,2.80973949337499E7,10476.574702146429,
222,906.2612609863281,36.50483333333334,6.174422239625044E7,2.4111729910000455E7,7619057.142968813,291049.6011474661,
3178,351.1230163574219,16.391566666666666,0,3629732.33856255,0,0,
1442,760.5789947509766,22.65658333333333,0,7.124521521124975E7,446510.78903320484,0,
3788,319.1175333664195,9.518099999999999,26547.789187256825,45051.261508545984,3.2586738528312422E7,0,
4300,310.09202575683594,7.809283333333334,0,0,1.096779647356249E7,0,
2155,526.4079895019531,33.19983333333333,0,1.0941915858125646E7,0,80571.06621091609,
1032,277.2162971496582,13.708758333333334,611308.1719296931,1.9799466482181403E8,85531.75834081881,204077.21340722602,
4301,355.19622802734375,5.846316666666667,0,0,1.0238689663375067E7,0,
5425,611.275634765625,19.442833333333333,0,0,6481833.686875147,0,
3992,354.1172180175781,8.36875,0,0,2.0222053435875062E7,0,
3485,429.32232666015625,21.58833333333333,0,2676159.334999902,0,0,
1443,601.302001953125,17.28533333333333,0,3.0554136769999832E7,0,0,
1339,463.2822265625,25.95838888888889,158471.85294922278,4.4791868078125305E7,432672.61504883063,0,
3486,217.0144748687744,1.2701958333333332,2.8219400950750016E7,9361659.14325,1.4535727806937499E7,1.2079712851937497E7,
2156,290.23253250146865,8.1602,22632.054558593027,7592595.426562554,0,0,
5936,340.1026611328125,6.169275,0,25122.389916993056,2568342.881374974,0,
522,283.1753730773926,4.362966666666667,4417297.987749968,32939.17945117087,258856.3644062424,60144.759794921985,
2666,399.2530008951823,23.6925,0,5434931.4368752595,15585.665742184668,57340.767421864904,
3993,496.1947326660156,12.895466666666666,0,83187.84818212909,2.3461305760999676E7,0,
1033,204.1233253479004,1.1473166666666665,0,9.999739877587473E7,0,802831.3473261739,
1237,330.30072021484375,18.153,219754.05664550426,5.372674383124996E7,200469.6735888678,113781.52326416317,
223,279.2322998046875,21.408083333333334,4.397500907999996E7,2645602.8089062334,555292.9549707008,837238.4652539019,
3789,407.18167114364627,8.622183333333334,10826.65189746124,1680132.3822480538,4.959455332249979E7,0,
1444,399.39447021484375,24.658375,974285.4358203305,3.135415193937538E7,1.476887718874981E7,544745.2304882776,
2976,649.3014526367188,21.1155,0,4542012.832499903,0,0,
4302,273.9625778198242,1.5197208333333334,3.433942279075001E7,5.832603022150001E7,4.015569137881248E7,4.0064853843750015E7,
2158,354.2852783203125,16.496491666666667,0,9949163.146937473,9215592.771062385,0,
3994,504.1506042480469,8.48535,0,0,1.887434589999991E7,0,
3180,171.0652618408203,4.3588625,8356.277036621013,2630491.5823749774,77940.84004687404,4495.457459472695,
1034,916.6581319219971,26.19816666666667,462986.01226561196,2.4895477966750225E8,7.527836490187551E7,0,
1238,376.3191108703613,22.594958333333334,4351343.004277342,1.1593469761937515E8,6.97274520587505E7,6.277238043499995E7,
224,382.2437286376953,19.302500000000002,1.965018135125005E7,0,0,0,
225,404.81647872924805,41.306041666666665,5.92395389624996E7,6.2768017872500256E7,6.230912176499822E7,5.882519484374948E7,
523,400.37871551536557,21.860083333333332,6600091.079999833,0,0,30691.743242189066,
5428,283.107666015625,6.005933333333333,0,0,3712156.1477499986,0,
2977,593.23486328125,14.904216666666667,0,3640971.9538750425,0,0,
4303,636.5055541992188,26.0915,0,0,1.585064082125005E7,0,
1340,510.43785604181926,25.11511111111111,0,1.0132657929250005E8,262235.7635449297,211552.5235253881,
3790,311.17051696777344,5.31165,0,4202.7032470703125,3.0241760003312502E7,0,
2667,294.1546885172526,1.7351055555555555,0,2.0283920230781242E7,3383832.0486914106,5.8523443095937565E7,
226,368.42608642578125,24.770666666666667,1.917533463374997E7,4810491.8218751615,2678140.138749867,0,
227,452.39506912231445,24.864041666666665,4.168236502500008E7,6.931538974000086E7,4.968878084499997E7,1.0503454876874954E7,
3995,391.1743927001953,11.602691666666667,0,15140.45722412059,2.1806929854749914E7,0,
3489,194.11766242980957,1.7761791666666666,8118520.588578118,8409847.43793749,1.2094546153218754E7,8062436.456187492,
1239,254.1498794555664,3.0739166666666664,0,5.966838910037497E7,939613.0808051764,0,
1341,476.35142517364505,25.81861111111111,82098.48964843365,4.187445650312471E7,1.1437593527500045E7,0,
1035,629.29541015625,14.545841666666666,0,2.0791027155100238E8,65136.780400880096,0,
2159,413.32187906901044,24.617166666666662,95948.46185547634,1.7728510471562512E7,301938.98835936096,0,
3996,356.1127166748047,9.158358333333332,0,10996.584374022623,2.199801640212507E7,0,
2978,146.06013107299805,3.2814249999999996,65560.6174736328,3644856.974249973,345471.11280468554,11219.929633300715,
1445,363.3113250732422,21.69033333333333,220577.4325537121,5.898748722812527E7,233624.87169433606,95988.73767089762,
3791,338.08714294433594,7.44895,0,0,3.2352223873000216E7,0,
2161,268.0815963745117,4.43295,0,7182592.250187532,7.822981009506318E7,0,
4304,319.1360626222611,3.9351583333333333,3284.294660156075,13271.180842773814,1.5888982521312533E7,52724.887838623334,
5938,696.5276489257812,29.252833333333335,0,0,2318902.0462498562,0,
524,321.2403907779121,20.047375000000002,1.6875761177499972E7,10398.267480468789,57753.74550293026,141435.11491210957,
228,593.1591084798177,27.65127777777778,2.6466569210624732E7,10427.594873047481,0,6190.819819336921,
525,341.0939025878906,19.485708333333335,9018578.371249923,5732397.732499925,6709280.270625099,2.1821933809375033E7,
230,496.42111587524414,24.610083333333336,3.007865398312501E7,7.684209333500022E7,9.021823418562528E7,1.8218616275625143E7,
1240,498.36464436848956,25.760499999999997,395603.68496093317,5.7499617895000294E7,1.5077867490312263E7,0,
1342,278.17305755615234,14.339758333333332,0,3.1145815939375047E7,41757.93840136171,0,
1036,635.2861633300781,17.713416666666667,0,4.910989448024981E8,1390558.0812451236,0,
5432,598.2283935546875,11.6915,0,0,5525600.459031314,0,
5939,413.15673828125,13.816616666666667,0,0,2365291.7248124955,0,
231,602.368896484375,21.8495,1.6371166408749957E7,0,0,0,
3997,467.37251790700276,28.197,0,963273.7069531255,3.912027683187479E7,53789.70428710989,
5433,246.1335906982422,8.800833333333333,0,0,3559030.3750000275,0,
3492,186.11241912841797,2.6433166666666668,3170.572766601534,1930885.8382500014,0,21444.080949218373,
4305,327.0839080810547,6.207191666666667,0,172205.73929101456,1.254084084268753E7,0,
1241,770.8512064615885,0.7161944444444445,0,2.9435666114874966E7,425967.5910800763,3543799.9405937498,
526,1093.2352294921875,35.82899999999999,1.8887140604999878E7,0,0,0,
2162,714.5742797851562,25.930666666666664,0,2.808832147156267E7,0,0,
1037,427.3798472086589,30.58983333333333,1993073.9804199212,1.7778437926375017E8,6723199.098437478,0,
3998,407.09747314453125,8.60435,0,0,2.123522924949995E7,0,
3792,325.2709617614746,25.25416666666667,1403108.0239453202,3153094.8221093994,4.608254628124969E7,816789.7522070435,
2979,237.11031913757324,7.843879166666667,65457.46392382846,3567672.1463750233,86994.07384570318,34014.46482812596,
4306,378.09466552734375,9.1618,0,0,1.2352879484625058E7,0,
2670,312.2531204223633,13.704483333333332,0,4461236.610125078,0,21717.9613686515,
1343,286.2013244628906,9.169595833333334,229528.85544726727,4.151741416118744E7,210039.69677050924,85939.74508764634,
2163,478.41228739870706,28.40261111111111,112296.46222657022,9516555.085624903,1.110688593437522E7,0,
5434,900.6628112792969,28.373916666666666,0,434975.7267578185,4368730.018124832,0,
1242,714.5370279947916,26.087833333333332,425109.26512695785,5.476949520187497E7,1.899245940656243E7,0,
2980,284.2220764160156,9.865916666666667,0,2559914.8786249566,0,0,
3184,645.2899780273438,14.476666666666667,0,3071090.8504376225,0,0,
3493,535.3999938964844,37.432249999999996,0,3253239.2543749115,12935.141259764208,0,
1447,482.3707695007324,27.424166666666665,407154.1172070265,3.1840908055624805E7,3.026658712443785E8,313419.4627343792,
1038,393.3163185148621,30.494124999999997,2228139.2361328127,2.2971031967124924E8,4.266704706937332E7,2.0477082878749613E7,
1344,272.25837326049805,15.050175,5573680.387265613,3.2732911943875093E7,2.407931797190602E7,1.606894308119385E8,
2671,398.26622009277344,21.074916666666667,0,5559029.408125074,0,3672.1212255861137,
3793,522.438156129837,28.910666666666664,0,5524.758735351821,3.902220086000054E7,0,
527,154.99371719360352,0.9358500000000001,1.37992827225625E7,1.470070552512501E7,6251624.2051874995,1.6536124618562493E7,
1345,548.4091796875,27.232,0,4.086436407999946E7,9.905318833687365E7,0,
2164,181.08593559265137,7.847770833333334,133628.0147304695,8678969.246343778,167156.4463417972,15529.024141113101,
5436,414.2696838378906,6.287566666666667,0,0,3444347.244531242,0,
232,520.3330535888672,6.524454166666667,2.17497979691875E7,165421.0630996086,477740.54620507936,241010.94379687586,
4307,406.35365676973345,26.344041666666662,388424.9221093784,1.2814496525000114E7,1.5361497486875052E7,12278.472934570476,
1448,432.2380828857422,16.090044444444445,0,2.774146094309328E7,2166441.6467734748,11732.267415527844,
3186,706.4964396158854,33.089333333333336,744238.7587500004,4323790.313749864,6692429.493749674,0,
2672,250.1797866821289,9.913433333333334,31077.17886181559,4262800.2338124905,0,0,
4000,395.1814270019531,8.571349999999999,0,0,1.9661067724749908E7,0,
1346,481.29264068603516,24.62591666666667,0,4.570316712625038E7,0,30285.483759767747,
1039,629.2956390380859,16.345750000000002,0,2.792610438970034E8,88952.61328515236,0,
2981,385.2945556640625,21.677999999999997,0,8545620.826250033,20197.728608399586,0,
1243,272.18557357788086,8.707491666666668,372811.3037070293,5.060200262762461E7,1016026.6644589744,350631.5109858303,
3794,211.1230926513672,7.362091666666666,0,3112505.2360312482,2.9001565200624894E7,0,
1449,261.1235097249349,3.981738888888889,0,2.7486980592374936E7,8.424536283499992E7,323970.2961057103,
2673,242.17506408691406,12.0316,0,4153082.683187512,0,0,
3187,228.1964340209961,28.732166666666668,1067239.4135937497,3123328.251250011,5081815.006406369,7.663377775499901E7,
2165,392.28768157958984,28.306333333333335,575646.9325000455,5195012.664999773,0,0,
233,931.2233734130859,32.451,3.3551471548749372E7,0,19997.44313964615,0,
529,335.2192497253418,14.983350000000002,1.951386282425005E7,4.449170029518768E7,472492.28387207165,149513.0643288581,
3496,401.15960693359375,12.055533333333333,0,2120794.764999931,0,0,
5437,365.1355336507161,8.452161111111112,6384.257562501408,32049.177178712394,3525321.5301875104,0,
4308,696.4381408691406,7.464666666666667,0,2335746.64062495,8805554.386562513,15941.342806641853,
3795,281.15065766025543,11.258975000000001,20463.94310888715,0,3.681170325349984E7,0,
1244,134.11771647135416,0.8312555555555555,0,1.979328179043748E7,194477.17694726554,1.2578642746574993E8,
1347,776.5694351196289,31.749875,1200547.4143750167,1.0654771883437568E8,2339995.711640633,2.0490584468124714E7,
1040,296.185585022316,9.926054166666667,19659.79235204987,2.5172573304712534E8,448255.5951777318,4474910.845249873,
2674,474.3958053588867,25.37975,0,7199818.4206250375,194252.6218652269,0,
234,391.2105407714844,14.227266666666667,1.476163582100005E7,0,0,0,
4001,518.3178100585938,6.982600000000001,0,0,1.5549069503437515E7,0,
4309,479.16082763671875,10.564766666666666,0,0,1.2160984387000058E7,0,
3796,449.3114471435547,16.000883333333334,0,0,3.6674784406187646E7,0,
5943,362.08634185791016,6.1823,0,40027.135474609306,3053442.4242812404,0,
2983,194.04493141174316,2.1596416666666665,0,9683881.99768749,42003.684028808704,0,
1245,476.3958396923447,26.93854166666667,460244.2865917894,5.537263031750021E7,3117629.129374981,4775.184711912963,
3188,348.2909901936849,20.974277777777775,0,3775276.635000258,1128624.1703125702,5118.679687500194,
2166,139.07534980773926,9.901700000000002,99703.82730663997,8070196.287375061,72257.74757812297,20423.19807495077,
2675,658.4722290039062,26.976499999999998,0,6014725.563125164,2368300.1928123743,0,
1348,760.6112365722656,30.359250000000003,0,1.0152913758624971E8,0,1865272.018164079,
1041,608.4752044677734,26.581916666666665,2119339.660332039,2.2721446664749947E8,5.469603358718755E7,8861.439897461452,
4310,490.13453674316406,8.178758333333334,0,65735.73445898361,1.1408957507187564E7,0,
5439,646.2286376953125,13.384466666666667,0,0,4914121.832093796,0,
4002,325.2370910644531,11.552841666666666,16489.32844580088,0,1.863544600856255E7,0,
533,275.8888168334961,41.50091666666667,2.8470207168124914E7,2.3838753631874654E7,1.9819848941250265E7,2.0302772264374934E7,
3189,321.09693908691406,4.9734,0,4018783.8408125015,4010541.5249375226,0,
1349,228.19612503051758,25.869958333333333,2841340.837050796,3.831135124906224E7,2.1162024039749986E8,1.1033338270374888E8,
2167,445.2228546142578,17.432,0,9252187.892500049,228691.09770507275,0,
2984,280.1886901855469,14.126566666666667,0,3627163.6586249927,0,0,
2676,120.08100891113281,2.4368625,3581.3020554199134,5581353.177437521,149707.71092895462,2.846542006418757E7,
3797,244.0943222052002,8.226891666666667,0,0,3.4355866362999655E7,5503.9278430177965,
